time,temp
2014-11-28,19.375
2014-11-29,20.25
2014-11-30,19.75
2014-12-01,20.0
2014-12-02,21.375
2014-12-03,25.0
2014-12-04,21.25
2014-12-05,17.75
2014-12-06,18.25
2014-12-07,17.25
2014-12-08,17.0
2014-12-09,15.285714285714286
2014-12-10,21.5
2014-12-11,19.625
2014-12-12,17.5
2014-12-13,16.0
2014-12-14,16.875
2014-12-15,16.625
2014-12-16,17.75
2014-12-17,12.875
2014-12-18,11.75
2014-12-19,11.75
2014-12-20,11.25
2014-12-21,9.5
2014-12-22,9.375
2014-12-23,9.625
2014-12-24,9.875
2014-12-25,9.25
2014-12-26,10.75
2014-12-27,10.375
2014-12-28,9.0
2014-12-29,11.125
2014-12-30,11.625
2014-12-31,12.375
2015-01-01,14.75
2015-01-02,14.875
2015-01-03,15.125
2015-01-04,14.125
2015-01-05,14.0
2015-01-06,12.0
2015-01-07,9.625
2015-01-08,10.0
2015-01-09,10.625
2015-01-10,11.125
2015-01-11,11.0
2015-01-12,10.625
2015-01-13,12.25
2015-01-14,12.0
2015-01-15,12.375
2015-01-16,13.0
2015-01-17,13.5
2015-01-18,13.0
2015-01-19,13.75
2015-01-20,13.375
2015-01-21,13.25
2015-01-22,12.625
2015-01-23,14.625
2015-01-24,12.375
2015-01-25,13.25
2015-01-26,13.75
2015-01-27,13.25
2015-01-28,11.714285714285714
2015-01-29,11.5
2015-01-30,12.75
2015-01-31,13.75
2015-02-01,15.0
2015-02-02,17.375
2015-02-03,16.75
2015-02-04,14.625
2015-02-05,14.625
2015-02-06,15.125
2015-02-07,15.875
2015-02-08,16.625
2015-02-09,16.875
2015-02-10,15.75
2015-02-11,16.0
2015-02-12,15.5
2015-02-13,17.25
2015-02-14,19.375
2015-02-15,18.875
2015-02-16,20.625
2015-02-17,21.142857142857142
2015-02-18,21.25
2015-02-19,22.75
2015-02-20,22.75
2015-02-21,21.875
2015-02-22,22.142857142857142
2015-02-23,21.5
2015-02-24,22.875
2015-02-25,23.125
2015-02-26,20.0
2015-02-27,19.25
2015-02-28,21.25
2015-03-01,17.375
2015-03-02,17.5
2015-03-03,16.25
2015-03-04,16.75
2015-03-05,18.75
2015-03-06,20.0
2015-03-07,18.375
2015-03-08,19.5
2015-03-09,18.125
2015-03-10,17.75
2015-03-11,18.25
2015-03-12,20.5
2015-03-13,21.375
2015-03-14,21.5
2015-03-15,17.625
2015-03-16,19.857142857142858
2015-03-17,20.875
2015-03-18,20.25
2015-03-19,21.125
2015-03-20,22.5
2015-03-21,24.875
2015-03-22,25.125
2015-03-23,24.75
2015-03-24,25.75
2015-03-25,26.625
2015-03-26,28.5
2015-03-27,27.375
2015-03-28,27.0
2015-03-29,25.0
2015-03-30,23.5
2015-03-31,25.25
2015-04-01,26.428571428571427
2015-04-02,28.714285714285715
2015-04-03,24.5
2015-04-04,21.0
2015-04-05,23.571428571428573
2015-04-06,25.0
2015-04-07,23.75
2015-04-08,25.625
2015-04-09,26.0
2015-04-10,27.125
2015-04-11,28.25
2015-04-12,24.375
2015-04-13,24.75
2015-04-14,26.25
2015-04-15,27.625
2015-04-16,25.25
2015-04-17,28.125
2015-04-18,30.125
2015-04-19,32.125
2015-04-20,32.875
2015-04-21,31.75
2015-04-22,30.75
2015-04-23,30.75
2015-04-24,31.125
2015-04-25,30.5
2015-04-26,28.75
2015-04-27,30.125
2015-04-28,31.0
2015-04-29,31.25
2015-04-30,32.625
2015-05-01,31.25
2015-05-02,30.125
2015-05-03,31.0
2015-05-04,30.875
2015-05-05,32.125
2015-05-06,34.125
2015-05-07,35.42857142857143
2015-05-08,34.125
2015-05-09,35.125
2015-05-10,35.125
2015-05-11,34.0
2015-05-12,33.125
2015-05-13,27.75
2015-05-14,29.625
2015-05-15,28.5
2015-05-16,30.0
2015-05-17,33.25
2015-05-18,35.375
2015-05-19,31.5
2015-05-20,33.125
2015-05-21,35.625
2015-05-22,36.25
2015-05-23,37.375
2015-05-24,36.0
2015-05-25,37.75
2015-05-26,35.25
2015-05-27,33.75
2015-05-28,34.75
2015-05-29,35.125
2015-05-30,32.25
2015-05-31,34.25
2015-06-01,29.375
2015-06-02,31.625
2015-06-03,28.625
2015-06-04,31.875
2015-06-05,32.625
2015-06-06,33.375
2015-06-07,35.0
2015-06-08,36.5
2015-06-09,37.625
2015-06-10,36.625
2015-06-11,35.625
2015-06-12,35.875
2015-06-13,31.125
2015-06-14,27.0
2015-06-15,31.0
2015-06-16,32.375
2015-06-17,33.875
2015-06-18,35.125
2015-06-19,35.875
2015-06-20,33.125
2015-06-21,30.375
2015-06-22,32.125
2015-06-23,31.5
2015-06-24,29.714285714285715
2015-06-25,26.625
2015-06-26,31.125
2015-06-27,32.625
2015-06-28,34.25
2015-06-29,31.125
2015-06-30,30.875
2015-07-01,32.0
2015-07-02,33.75
2015-07-03,33.0
2015-07-04,34.125
2015-07-05,35.714285714285715
2015-07-06,27.875
2015-07-07,28.125
2015-07-08,31.25
2015-07-09,29.625
2015-07-10,26.625
2015-07-11,25.5
2015-07-12,25.5
2015-07-13,29.875
2015-07-14,30.875
2015-07-15,33.375
2015-07-16,31.75
2015-07-17,30.75
2015-07-18,29.5
2015-07-19,30.125
2015-07-20,29.125
2015-07-21,31.375
2015-07-22,32.25
2015-07-23,32.125
2015-07-24,32.0
2015-07-25,30.857142857142858
2015-07-26,30.0
2015-07-27,29.625
2015-07-28,29.5
2015-07-29,28.5
2015-07-30,29.0
2015-07-31,29.0
2015-08-01,28.25
2015-08-02,29.625
2015-08-03,31.5
2015-08-04,29.428571428571427
2015-08-05,29.59375
2015-08-06,29.5
2015-08-07,29.25
2015-08-08,28.875
2015-08-09,27.375
2015-08-10,30.375
2015-08-11,28.375
2015-08-12,30.75
2015-08-13,32.0
2015-08-14,30.875
2015-08-15,28.5
2015-08-16,28.625
2015-08-17,30.75
2015-08-18,29.125
2015-08-19,31.25
2015-08-20,30.75
2015-08-21,29.375
2015-08-22,30.25
2015-08-23,29.875
2015-08-24,30.75
2015-08-25,32.0
2015-08-26,32.0
2015-08-27,32.5
2015-08-28,32.0
2015-08-29,32.25
2015-08-30,32.625
2015-08-31,31.857142857142858
2015-09-01,32.125
2015-09-02,31.875
2015-09-03,31.625
2015-09-04,32.0
2015-09-05,30.875
2015-09-06,31.25
2015-09-07,31.5
2015-09-08,31.625
2015-09-09,31.0
2015-09-10,31.25
2015-09-11,30.75
2015-09-12,32.142857142857146
2015-09-13,32.125
2015-09-14,31.875
2015-09-15,33.0
2015-09-16,32.375
2015-09-17,31.375
2015-09-18,31.0
2015-09-19,30.625
2015-09-20,29.142857142857142
2015-09-21,30.125
2015-09-22,30.25
2015-09-23,28.625
2015-09-24,28.25
2015-09-25,28.5
2015-09-26,29.25
2015-09-27,28.714285714285715
2015-09-28,28.25
2015-09-29,29.0
2015-09-30,29.0
2015-10-01,28.125
2015-10-02,28.285714285714285
2015-10-03,30.0
2015-10-04,29.0
2015-10-05,28.875
2015-10-06,28.375
2015-10-07,28.625
2015-10-08,28.375
2015-10-09,28.5
2015-10-10,28.5
2015-10-11,28.571428571428573
2015-10-12,29.25
2015-10-13,29.5
2015-10-14,28.125
2015-10-15,27.5
2015-10-16,27.875
2015-10-17,28.0
2015-10-18,26.857142857142858
2015-10-19,28.142857142857142
2015-10-20,27.714285714285715
2015-10-21,26.5
2015-10-22,24.75
2015-10-23,24.0
2015-10-24,24.875
2015-10-25,26.375
2015-10-26,25.625
2015-10-27,24.75
2015-10-28,20.875
2015-10-29,22.125
2015-10-30,22.375
2015-10-31,22.375
2015-11-01,22.875
2015-11-02,23.375
2015-11-03,24.0
2015-11-04,23.75
2015-11-05,22.125
2015-11-06,22.875
2015-11-07,21.875
2015-11-08,21.875
2015-11-09,21.75
2015-11-10,22.75
2015-11-11,21.875
2015-11-12,21.875
2015-11-13,22.375
2015-11-14,22.375
2015-11-15,22.5
2015-11-16,21.875
2015-11-17,19.875
2015-11-18,18.5
2015-11-19,18.5
2015-11-20,18.5
2015-11-21,18.75
2015-11-22,18.625
2015-11-23,17.0
2015-11-24,18.5
2015-11-25,19.375
2015-11-26,20.0
2015-11-27,18.5
2015-11-28,18.75
2015-11-29,18.125
2015-11-30,19.5
2015-12-01,19.25
2015-12-02,18.125
2015-12-03,17.625
2015-12-04,17.625
2015-12-05,17.5
2015-12-06,17.125
2015-12-07,17.625
2015-12-08,18.428571428571427
2015-12-09,18.375
2015-12-10,19.0
2015-12-11,17.25
2015-12-12,13.25
2015-12-13,12.875
2015-12-14,13.25
2015-12-15,13.125
2015-12-16,13.0
2015-12-17,12.25
2015-12-18,12.875
2015-12-19,12.375
2015-12-20,11.75
2015-12-21,12.625
2015-12-22,12.0
2015-12-23,12.5
2015-12-24,11.25
2015-12-25,11.5
2015-12-26,12.75
2015-12-27,15.375
2015-12-28,17.125
2015-12-29,16.375
2015-12-30,15.5
2015-12-31,15.0
