series;airpassanger;;;;;;
16.875;2.866138663;;;;;;
17.625;2.910879846;;;;;;
15.875;2.803319303;;;;;;
15.75;2.795192837;;;;;;
17.25;2.888750001;;;;;;
14.875;2.736453524;;;;;;
14.5;2.710224864;;;;;;
16.125;2.819383903;;;;;;
17.25;2.888750001;;;;;;
19.42857143;3.011191056;;;;;;
19.71428571;3.026230551;;;;;;
21.25;3.103542981;;;;;;
21.375;3.109590304;;;;;;
20.375;3.060198873;;;;;;
21.625;3.121580624;;;;;;
23.25;3.196324521;;;;;;
23.5;3.207362257;;;;;;
24.625;3.255635128;;;;;;
24.125;3.234455914;;;;;;
24.375;3.245099284;;;;;;
25;3.27124199;;;;;;
21.71428571;3.125829649;;;;;;
23.375;3.201857998;;;;;;
21.85714286;3.132592245;;;;;;
20.375;3.060198873;;;;;;
21.25;3.103542981;;;;;;
21.5;3.115602718;;;;;;
21.875;3.133434491;;;;;;
23;3.185168656;;;;;;
24;3.229093212;;;;;;
24.5;3.25038051;;;;;;
23.42857143;3.204220525;;;;;;
26.28571429;3.323045283;;;;;;
25.66666667;3.298423777;;;;;;
26.25;3.321640492;;;;;;
26.125;3.31670878;;;;;;
27.5;3.369716917;;;;;;
28.875;3.420163477;;;;;;
29.25;3.43350906;;;;;;
29.375;3.437919972;;;;;;
29.875;3.455379736;;;;;;
28.625;3.411170754;;;;;;
30.42857143;3.474375894;;;;;;
30;3.459699473;;;;;;
29.125;3.429079448;;;;;;
29.5;3.44231234;;;;;;
31.625;3.514289446;;;;;;
30.25;3.468285746;;;;;;
29;3.424630974;;;;;;
30.75;3.48524953;;;;;;
30.5;3.476802052;;;;;;
30.125;3.464001427;;;;;;
31.375;3.506074309;;;;;;
29.75;3.451042069;;;;;;
30;3.459699473;;;;;;
31.28571429;3.503124618;;;;;;
31.25;3.501942407;;;;;;
31.875;3.522440541;;;;;;
32.25;3.534549275;;;;;;
34.25;3.596863227;;;;;;
32.875;3.554424066;;;;;;
32.75;3.550479206;;;;;;
33;3.558354105;;;;;;
33.875;3.58545858;;;;;;
35.5;3.634005352;;;;;;
36.25;3.655674052;;;;;;
36.25;3.655674052;;;;;;
33.16666667;3.563571293;;;;;;
35.625;3.637648091;;;;;;
34.42857143;3.602250632;;;;;;
32.625;3.546519412;;;;;;
32.375;3.538554562;;;;;;
32.125;3.530528588;;;;;;
33.125;3.562269433;;;;;;
34.75;3.611878616;;;;;;
33.875;3.58545858;;;;;;
33.125;3.562269433;;;;;;
34.125;3.593075473;;;;;;
31.57142857;3.512534485;;;;;;
30.75;3.48524953;;;;;;
32.25;3.534549275;;;;;;
33.75;3.58162924;;;;;;
35.25;3.626681622;;;;;;
32.16666667;3.531870536;;;;;;
29.14285714;3.429713401;;;;;;
31.125;3.49779411;;;;;;
33.25;3.566170162;;;;;;
33.625;3.577785832;;;;;;
34.625;3.608144918;;;;;;
33.625;3.577785832;;;;;;
36.875;3.673394916;;;;;;
35.33333333;3.629128563;;;;;;
36;3.648500868;;;;;;
35.5;3.634005352;;;;;;
37.85714286;3.700649944;;;;;;
38.25;3.711356431;;;;;;
35.75;3.641278199;;;;;;
35.5;3.634005352;;;;;;
